country,lang,generatedAt,source,currency,divisions,league,club,clubEnglish,clubKey,clubLogo,direction,date,player,roman,playerId,transferId,dqdId,dqdNationality,nameSource,age,pos,position,nationality,nationalityFlag,otherClub,transferType,type,ftype,marketValue,marketValueNum,fee,feeValue,matched,rowMuted
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,out,,Joe Gbodé,,959595,,,,,21,CF,Centre-Forward,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Shrewsbury,,loan,,€125k,0.125,Loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,out,,Cauley Woodrow,,169801,,,,,31,CF,Centre-Forward,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Wycombe,,other,,€400k,0.4,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,out,,Jerry Yates,,351261,,,,,29,CF,Centre-Forward,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Blackpool,,loan,,€1.30m,1.3,Loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,out,,Ethon Archer,,1201875,,,,,23,LW,Left Winger,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Bromley,,loan,,€200k,0.2,Loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,out,,Oliver Lynch,,965955,,,,,21,CF,Centre-Forward,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Port Vale,,loan,,?,,Loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,out,,Gideon Kodua,,883165,,,,,21,CF,Centre-Forward,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,West Ham U21,,loan-return,,€400k,0.4,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,out,,Ali Al-Hamadi,,610581,,,,,24,CF,Centre-Forward,Iraq,https://img.a.transfermarkt.technology/flagge/tiny/70.png?lm=4711,Ipswich,,loan-return,,€1.50m,1.5,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,out,,Emilio Lawrence,,872962,,,,,20,LW,Left Winger,Scotland,https://img.a.transfermarkt.technology/flagge/tiny/190.png?lm=4711,Man City U21,,loan-return,,€200k,0.2,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,out,,Kasey Palmer,,258216,,,,,29,AM,Attacking Midfield,Jamaica,https://img.a.transfermarkt.technology/flagge/tiny/76.png?lm=4711,Hull City,,loan-return,,€900k,0.9,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,out,,Davy van den Berg,,361066,,,,,26,CM,Central Midfield,Netherlands,https://img.a.transfermarkt.technology/flagge/tiny/122.png?lm=4711,Utrecht,,loan-return,,€1.20m,1.2,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Luton Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/1031.png?lm=4711,out,,Harrison Ashby,,559130,,,,,25,RB,Right-Back,Scotland,https://img.a.transfermarkt.technology/flagge/tiny/190.png?lm=4711,Newcastle,,loan-return,,€1.20m,1.2,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Mansfield Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/3820.png?lm=4711,in,,Jon Russell,,505561,,,,,25,CM,Central Midfield,Jamaica,https://img.a.transfermarkt.technology/flagge/tiny/76.png?lm=4711,Barnsley,,free,,€750k,0.75,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Mansfield Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/3820.png?lm=4711,in,,David McGoldrick,,35416,,,,,38,CF,Centre-Forward,Ireland,https://img.a.transfermarkt.technology/flagge/tiny/72.png?lm=4711,Barnsley,,free,,€25k,0.025,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Mansfield Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/3820.png?lm=4711,in,,Michael Smith,,96173,,,,,34,CF,Centre-Forward,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Preston,,free,,€150k,0.15,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Mansfield Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/3820.png?lm=4711,in,,Liam Thompson,,581331,,,,,24,CM,Central Midfield,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Derby,,other,,€1.50m,1.5,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Mansfield Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/3820.png?lm=4711,in,,Ollie Taylor,,1201749,,,,,19,Midfielder,Midfielder,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Mansfield U21,,promotion,,?,,Promotion,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Mansfield Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/3820.png?lm=4711,in,,Owen Dodgson,,686839,,,,,23,LB,Left-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Stockport,,loan,,€350k,0.35,Loan,,,true
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Mansfield Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/3820.png?lm=4711,out,,Will Evans,,456835,,,,,29,CF,Centre-Forward,Wales,https://img.a.transfermarkt.technology/flagge/tiny/191.png?lm=4711,Plymouth,,transfer,,€500k,0.5,€470k,0.47,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Mansfield Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/3820.png?lm=4711,out,,Max Dickov,,1406626,,,,,24,CF,Centre-Forward,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Eastleigh,,free,,€100k,0.1,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Mansfield Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/3820.png?lm=4711,out,,Jakub Kruszynski,,1176432,,,,,21,AM,Attacking Midfield,Poland,https://img.a.transfermarkt.technology/flagge/tiny/135.png?lm=4711,Alfreton,,free,,?,,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Mansfield Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/3820.png?lm=4711,out,,George Cooper,,799288,,,,,23,CB,Centre-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Buxton,,free,,€75k,0.075,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Mansfield Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/3820.png?lm=4711,out,,Victor Adeboyejo,,344987,,,,,28,CF,Centre-Forward,Nigeria,https://img.a.transfermarkt.technology/flagge/tiny/124.png?lm=4711,Bromley,,free,,€400k,0.4,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Mansfield Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/3820.png?lm=4711,out,,Owen Mason,,944742,,,,,22,GK,Goalkeeper,Ireland,https://img.a.transfermarkt.technology/flagge/tiny/72.png?lm=4711,Bromley,,other,,€50k,0.05,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Mansfield Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/3820.png?lm=4711,out,,Dom Dwyer,,105185,,,,,35,CF,Centre-Forward,United States,https://img.a.transfermarkt.technology/flagge/tiny/184.png?lm=4711,Without Club,,other,,€50k,0.05,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Mansfield Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/3820.png?lm=4711,out,,Aaron Lewis,,344014,,,,,28,CM,Central Midfield,Wales,https://img.a.transfermarkt.technology/flagge/tiny/191.png?lm=4711,Without Club,,other,,€300k,0.3,?,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Mansfield Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/3820.png?lm=4711,out,,Jon Russell,,505561,,,,,25,CM,Central Midfield,Jamaica,https://img.a.transfermarkt.technology/flagge/tiny/76.png?lm=4711,Barnsley,,loan-return,,€750k,0.75,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Mansfield Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/3820.png?lm=4711,out,,Owen Dodgson,,686839,,,,,24,LB,Left-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Stockport,,loan-return,,€350k,0.35,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Mansfield Town,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/3820.png?lm=4711,out,,Joe Gardner,,921513,,,,,21,CF,Centre-Forward,Ireland,https://img.a.transfermarkt.technology/flagge/tiny/72.png?lm=4711,Nottingham U21,,loan-return,,€200k,0.2,End of loan,,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Milton Keynes Dons,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/991.png?lm=4711,in,,Sam Nombe,,452380,,,,,27,CF,Centre-Forward,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Rotherham,,transfer,,€800k,0.8,€700k,0.7,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Milton Keynes Dons,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/991.png?lm=4711,in,,Ryan Wintle,,386752,,,,,29,DM,Defensive Midfield,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Cardiff,,free,,€3.00m,3.0,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Milton Keynes Dons,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/991.png?lm=4711,in,,Sam Silvera,,680531,,,,,25,LW,Left Winger,Australia,https://img.a.transfermarkt.technology/flagge/tiny/12.png?lm=4711,Middlesbrough,,free,,€1.50m,1.5,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Milton Keynes Dons,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/991.png?lm=4711,in,,Charlie Goode,,376856,,,,,30,CB,Centre-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Stevenage,,free,,€300k,0.3,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Milton Keynes Dons,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/991.png?lm=4711,in,,Cohen Bramall,,480191,,,,,30,LB,Left-Back,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Luton,,free,,€350k,0.35,Free,0.0,,false
England,en,2026-08-27 10:27 UTC,"Transfermarkt · England Premier League/Championship/League One/League Two (fees & values are estimates, EUR)",€,Premier League|Championship|League One|League Two,League One,Milton Keynes Dons,,,https://img.a.transfermarkt.technology/wappen/homepageSmall/991.png?lm=4711,in,,Dan Barlaser,,256773,,,,,29,DM,Defensive Midfield,England,https://img.a.transfermarkt.technology/flagge/tiny/189.png?lm=4711,Middlesbrough,,free,,€1.20m,1.2,Free,0.0,,false
